Timestamp,Source IP,Destination IP,packet length,protocol
1682190974.164775000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.167207000,162.125.66.15,192.168.100.5,56,TCP
1682190974.167236000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167236000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167236000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167433000,162.125.66.15,192.168.100.5,56,TCP
1682190974.167446000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167446000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167705000,162.125.66.15,192.168.100.5,56,TCP
1682190974.167705000,162.125.66.15,192.168.100.5,56,TCP
1682190974.167730000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167730000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167730000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.167730000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167730000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167730000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.167730000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.173170000,162.125.66.15,192.168.100.5,56,TCP
1682190974.173240000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.173240000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.173547000,162.125.66.15,192.168.100.5,56,TCP
1682190974.173608000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.173608000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.174519000,162.125.66.15,192.168.100.5,56,TCP
1682190974.174610000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.174610000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.190494000,162.125.66.15,192.168.100.5,56,TCP
1682190974.190559000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.190559000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.192868000,162.125.66.15,192.168.100.5,56,TCP
1682190974.192922000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.192922000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.195669000,162.125.66.15,192.168.100.5,56,TCP
1682190974.195669000,162.125.66.15,192.168.100.5,56,TCP
1682190974.195720000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.195720000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.195720000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.195720000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.195720000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.195882000,162.125.66.15,192.168.100.5,56,TCP
1682190974.195910000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.195910000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.197466000,162.125.66.15,192.168.100.5,56,TCP
1682190974.197507000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.197507000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.197507000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.197685000,162.125.66.15,192.168.100.5,56,TCP
1682190974.197711000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.197711000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.197711000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.200814000,162.125.66.15,192.168.100.5,56,TCP
1682190974.200851000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.200851000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.201041000,162.125.66.15,192.168.100.5,56,TCP
1682190974.201060000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.201060000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.201890000,162.125.66.15,192.168.100.5,56,TCP
1682190974.201912000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.201912000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.206571000,162.125.66.15,192.168.100.5,56,TCP
1682190974.206613000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.206613000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.207849000,162.125.66.15,192.168.100.5,56,TCP
1682190974.207880000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.207880000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.207880000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208142000,162.125.66.15,192.168.100.5,56,TCP
1682190974.208168000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208168000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208168000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.208168000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208473000,162.125.66.15,192.168.100.5,56,TCP
1682190974.208513000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208513000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208513000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208513000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208513000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208513000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208683000,162.125.66.15,192.168.100.5,56,TCP
1682190974.208975000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208975000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208975000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.208975000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.209029000,162.125.66.15,192.168.100.5,56,TCP
1682190974.209051000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.209051000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.212388000,162.125.66.15,192.168.100.5,56,TCP
1682190974.227723000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.227723000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.229040000,162.125.66.15,192.168.100.5,56,TCP
1682190974.229104000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.229104000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.230998000,162.125.66.15,192.168.100.5,56,TCP
1682190974.231031000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.231031000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.234280000,162.125.66.15,192.168.100.5,56,TCP
1682190974.234312000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.234312000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.238308000,162.125.66.15,192.168.100.5,56,TCP
1682190974.238348000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.238348000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.238348000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.238348000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.238348000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.238348000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.238348000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.241390000,162.125.66.15,192.168.100.5,56,TCP
1682190974.241427000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.241427000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.241427000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.241427000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.244999000,162.125.66.15,192.168.100.5,56,TCP
1682190974.244999000,162.125.66.15,192.168.100.5,96,TLS
1682190974.245075000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.245075000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.245075000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.245075000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.245075000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.245302000,162.125.66.15,192.168.100.5,56,TCP
1682190974.249108000,162.125.66.15,192.168.100.5,56,TCP
1682190974.249372000,162.125.66.15,192.168.100.5,56,TCP
1682190974.249894000,162.125.66.15,192.168.100.5,56,TCP
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.250026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253201000,162.125.66.15,192.168.100.5,56,TCP
1682190974.253527000,162.125.66.15,192.168.100.5,56,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.253644000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.267291000,162.125.66.15,192.168.100.5,56,TCP
1682190974.267323000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.267323000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.272645000,162.125.66.15,192.168.100.5,56,TCP
1682190974.272676000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.272676000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.273319000,162.125.66.15,192.168.100.5,56,TCP
1682190974.273334000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.273334000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.274542000,162.125.66.15,192.168.100.5,56,TCP
1682190974.274563000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.274563000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.277395000,162.125.66.15,192.168.100.5,56,TCP
1682190974.277449000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.277449000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.277449000,192.168.100.5,162.125.66.15,637,TLS
1682190974.277771000,162.125.66.15,192.168.100.5,56,TCP
1682190974.282108000,162.125.66.15,192.168.100.5,56,TCP
1682190974.282236000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.282236000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.282236000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.282236000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.282452000,162.125.66.15,192.168.100.5,56,TCP
1682190974.283861000,162.125.66.15,192.168.100.5,56,TCP
1682190974.284667000,162.125.66.15,192.168.100.5,56,TCP
1682190974.285285000,162.125.66.15,192.168.100.5,56,TCP
1682190974.286059000,162.125.66.15,192.168.100.5,56,TCP
1682190974.289360000,162.125.66.15,192.168.100.5,56,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.289500000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.289875000,162.125.66.15,192.168.100.5,56,TCP
1682190974.290172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.290172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.294664000,162.125.66.15,192.168.100.5,56,TCP
1682190974.294698000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.294698000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.294698000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.294698000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.294698000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299110000,162.125.66.15,192.168.100.5,56,TCP
1682190974.299110000,162.125.66.15,192.168.100.5,56,TCP
1682190974.299110000,162.125.66.15,192.168.100.5,56,TCP
1682190974.299110000,162.125.66.15,192.168.100.5,56,TCP
1682190974.299110000,162.125.66.15,192.168.100.5,56,TCP
1682190974.299110000,162.125.66.15,192.168.100.5,56,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.299172000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.318157000,162.125.66.15,192.168.100.5,56,TCP
1682190974.318157000,162.125.66.15,192.168.100.5,56,TCP
1682190974.318193000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.318193000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.318193000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.318193000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.319995000,162.125.66.15,192.168.100.5,56,TCP
1682190974.320026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.320026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.320026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.320026000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.322487000,162.125.66.15,192.168.100.5,56,TCP
1682190974.322487000,162.125.66.15,192.168.100.5,56,TCP
1682190974.322552000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.322552000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.322552000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.322552000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.322552000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.331735000,162.125.66.15,192.168.100.5,56,TCP
1682190974.331766000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.331766000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.333337000,162.125.66.15,192.168.100.5,56,TCP
1682190974.333368000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.333368000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334704000,162.125.66.15,192.168.100.5,56,TCP
1682190974.334704000,162.125.66.15,192.168.100.5,56,TCP
1682190974.334704000,162.125.66.15,192.168.100.5,96,TLS
1682190974.334704000,162.125.66.15,192.168.100.5,56,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.334757000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.340938000,162.125.66.15,192.168.100.5,56,TCP
1682190974.340978000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.340978000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.340978000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.340978000,192.168.100.5,162.125.66.15,637,TLS
1682190974.345367000,162.125.66.15,192.168.100.5,56,TCP
1682190974.345459000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.345459000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345802000,162.125.66.15,192.168.100.5,56,TCP
1682190974.345802000,162.125.66.15,192.168.100.5,56,TCP
1682190974.345802000,162.125.66.15,192.168.100.5,56,TCP
1682190974.345802000,162.125.66.15,192.168.100.5,56,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.345850000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.357360000,162.125.66.15,192.168.100.5,56,TCP
1682190974.357360000,162.125.66.15,192.168.100.5,56,TCP
1682190974.357405000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.357405000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.357405000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.357405000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.360280000,162.125.66.15,192.168.100.5,56,TCP
1682190974.360321000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.360321000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.360321000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.360321000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.360321000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.360321000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.363571000,162.125.66.15,192.168.100.5,56,TCP
1682190974.363604000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.363604000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.372660000,162.125.66.15,192.168.100.5,56,TCP
1682190974.372699000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.372699000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.375376000,162.125.66.15,192.168.100.5,56,TCP
1682190974.375424000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.375424000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.376293000,162.125.66.15,192.168.100.5,56,TCP
1682190974.376340000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.376340000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.381269000,162.125.66.15,192.168.100.5,56,TCP
1682190974.381298000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.381298000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.381298000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.385175000,162.125.66.15,192.168.100.5,56,TCP
1682190974.385218000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.385218000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.385218000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.385416000,162.125.66.15,192.168.100.5,56,TCP
1682190974.396258000,162.125.66.15,192.168.100.5,56,TCP
1682190974.396258000,162.125.66.15,192.168.100.5,56,TCP
1682190974.396258000,162.125.66.15,192.168.100.5,56,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TLS
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
1682190974.396431000,192.168.100.5,162.125.66.15,1466,TCP
